label,gx_std,gx_range,gx_energy,gx_zcr,gy_std,gy_range,gy_energy,gy_zcr,gz_std,gz_range,gz_energy,gz_zcr,mag_mean,mag_max,mag_std,mag_energy,max_energy_ratio,min_energy_ratio
rest,174.6027330613329,562.0,32222.08866995074,0.4405940594059406,163.388999932194,554.0,26762.512315270935,0.4306930693069307,130.50331524658367,562.0,17395.49261083744,0.4752475247524752,263.992389093209,492.51294399233814,81.78087855311196,76380.09359605912,0.421865006350467,0.22774903501473284
vertical_shake,10262.249162530721,37230.0,129861243.03448276,0.019801980198019802,1869.1926396114907,9533.0,3777597.408866995,0.1485148514851485,1176.8529712193842,6085.0,1390761.9113300492,0.10891089108910891,9452.507623710952,23848.413951455976,6758.676052184047,135029602.3546798,0.9617242498676595,0.010299681603719458
rest,174.27872737013624,558.0,30578.14285714286,0.48514851485148514,159.52447962187924,549.0,25762.379310344826,0.4752475247524752,130.6805544598594,590.0,17081.566502463054,0.4603960396039604,258.4411110843571,511.02446125405777,81.42653603975633,73422.08866995074,0.416470620913533,0.23264887735962736
rest,167.7782064504568,550.0,29168.802955665025,0.46534653465346537,160.48507347271286,553.0,25781.85714285714,0.5099009900990099,128.55854077301936,302.0,16528.472906403942,0.5198019801980198,255.7732320506694,450.89466619156184,77.84077833167225,71479.1330049261,0.4080743810036812,0.23123493824784994
horizontal_shake,2108.5645460488704,8696.0,4535943.980295567,0.1188118811881188,17475.335623684776,62669.0,310346225.95566505,0.034653465346534656,2323.0234733123643,11483.0,5445296.477832512,0.0891089108910891,14719.105321965724,31949.27758181709,10182.112007568636,320327466.4137931,0.9688405100884028,0.014160334207607778
rest,188.3058380552345,560.0,38267.56650246305,0.4158415841584158,167.96943740819347,549.0,30998.76354679803,0.47029702970297027,129.29024830935202,306.0,16753.76354679803,0.5148514851485149,277.51397838088695,540.8705945048224,94.9003972556054,86020.09359605912,0.44486776173673254,0.1947656977156042
vertical_shake,9395.77932449517,34210.0,91425246.28078818,0.01485148514851485,1684.6994802086665,8710.0,2861645.463054187,0.10396039603960396,1014.778351834138,5411.0,1055235.0,0.09900990099009901,8482.169841700126,17594.719463520865,4836.829697270229,95342126.74384236,0.958917630675706,0.011067877716165504
vertical_shake,12051.831321607098,37514.0,145769089.43842363,0.01485148514851485,2094.8591969651134,13193.0,4463373.4433497535,0.16336633663366337,1291.6634548233137,8212.0,1676072.7290640394,0.1188118811881188,11406.457446483646,19632.51186170532,4669.182383715078,151908535.61083743,0.9595845872140986,0.011033433521851852
horizontal_shake,1208.1462233513907,5778.0,1465692.078817734,0.09405940594059406,14775.057383411518,49214.0,246947595.6551724,0.0297029702970297,1379.153247176068,7742.0,2142139.541871921,0.12376237623762376,13982.978232348707,30187.87710323467,7418.33856261119,250555427.27586207,0.9856006646516684,0.005849771823956557
horizontal_shake,1413.431935605353,7386.0,2185368.433497537,0.09405940594059406,12074.125701714282,48344.0,148539032.15763548,0.0297029702970297,1364.3633409818467,6729.0,1862221.3891625616,0.14356435643564355,10522.443572485432,24407.82352033872,6470.301634711909,152586621.98029557,0.9734734947918122,0.012204355565345968
rest,170.03853849984537,550.0,29382.549019607843,0.43842364532019706,165.60382680053138,552.0,28153.62745098039,0.42857142857142855,135.68212371810492,575.0,18754.06862745098,0.4975369458128079,263.0929749053911,544.0349253494669,84.09715603675589,76290.24509803922,0.38514162566719845,0.2458252507034217
