label,gx_mean,gx_std,gx_min,gx_max,gx_range,gx_energy,gx_zcr,gy_mean,gy_std,gy_min,gy_max,gy_range,gy_energy,gy_zcr,gz_mean,gz_std,gz_min,gz_max,gz_range,gz_energy,gz_zcr,mag_mean,mag_max,mag_std,mag_energy
vertical_shake,-1517.2216748768474,18826.660603592976,-32904.0,32448.0,65352.0,356745111.09359604,0.04455445544554455,-41.52709359605911,2434.646006173035,-5757.0,5994.0,11751.0,5929225.674876847,0.1485148514851485,-322.2413793103448,7176.874264794667,-20185.0,14333.0,34518.0,51611363.719211824,0.0594059405940594,16720.94057460482,38165.03491417242,11605.853987889854,414285700.4876847
vertical_shake,365.0534759358289,6314.515979124314,-9467.0,11577.0,21044.0,40006376.09090909,0.021505376344086023,-1639.625668449198,17491.260944293677,-27792.0,27342.0,55134.0,308632581.7540107,0.03225806451612903,350.1336898395722,1982.6149772213528,-4845.0,4425.0,9270.0,4053355.748663102,0.11827956989247312,16751.13632800338,29503.28252923732,8490.685797638966,352692313.59358287
vertical_shake,1708.3333333333333,18469.423508332868,-30685.0,32281.0,62966.0,344038007.50793654,0.5967741935483871,9691.492063492064,19314.18733492733,-23852.0,40933.0,64785.0,466962850.82539684,0.45161290322580644,5007.3015873015875,18384.03649446117,-31389.0,32111.0,63500.0,363045867.015873,0.3548387096774194,33007.13645292192,55936.37922676082,9196.503059717794,1174046725.3492064
vertical_shake,-9530.871921182266,16017.70343259395,-29731.0,18065.0,47796.0,347404342.8325123,0.01485148514851485,-715.743842364532,2641.473361703684,-5570.0,6472.0,12042.0,7489670.768472906,0.07920792079207921,1317.334975369458,5180.804436282391,-10317.0,8741.0,19058.0,28576106.044334974,0.019801980198019802,17554.151039821707,30636.32466533804,8678.819096884466,383470119.6453202
vertical_shake,-1643.615763546798,19507.140606721223,-32746.0,32754.0,65500.0,383230007.4285714,0.034653465346534656,-32.17733990147783,3549.6068592521733,-7175.0,10398.0,17573.0,12600744.236453202,0.12376237623762376,765.7044334975369,6555.511022028038,-10463.0,14064.0,24527.0,43561028.03940887,0.039603960396039604,17696.268685497012,35377.840521999075,11235.384030603107,439391779.7044335
vertical_shake,815.960591133005,10993.764695755457,-21892.0,16882.0,38774.0,121528653.87192118,0.019801980198019802,-848.935960591133,3766.00170057142,-9043.0,8241.0,17284.0,14903461.073891625,0.07920792079207921,-683.1133004926108,3119.7816855491865,-7702.0,6333.0,14035.0,10199681.54679803,0.06435643564356436,10813.068057374265,22939.51512129234,5450.628925106091,146631796.49261084
vertical_shake,-2009.8029556650247,12062.412357499466,-20004.0,20676.0,40680.0,149541099.80295566,0.019801980198019802,-570.7586206896551,4277.4663229190355,-12613.0,8355.0,20968.0,18622483.546798028,0.10891089108910891,-1025.8128078817733,1864.6412627770353,-5549.0,3481.0,9030.0,4529178.955665025,0.08415841584158416,11739.560592109776,23459.371879911876,5905.546495422919,172692762.30541873
vertical_shake,-909.8916256157636,10815.323896367083,-18642.0,19900.0,38542.0,117799133.75369458,0.01485148514851485,186.61576354679804,3751.8930328828496,-12283.0,8773.0,21056.0,14111526.773399014,0.0594059405940594,209.72413793103448,1398.1134836137878,-2484.0,3953.0,6437.0,1998705.527093596,0.0891089108910891,10588.852711229609,20553.769727230087,4667.50086385345,133909366.0541872
vertical_shake,530.9655172413793,13107.569748925574,-21176.0,26426.0,47602.0,172090309.10344827,0.024752475247524754,-316.0837438423645,4128.27372859512,-11908.0,10645.0,22553.0,17142552.911330048,0.08415841584158416,-148.64039408866995,1836.4921112339355,-4025.0,4381.0,8406.0,3394797.2413793104,0.06930693069306931,12164.47838387877,26458.729769208498,6682.299372544141,192627659.25615764
vertical_shake,-1754.0985221674878,17086.49534522547,-29380.0,27642.0,57022.0,295025184.8078818,0.01485148514851485,-12.881773399014778,1736.4013422853748,-4668.0,4770.0,9438.0,3015255.561576355,0.1485148514851485,133.48768472906403,4040.575912908506,-9425.0,9251.0,18676.0,16344072.669950739,0.09405940594059406,15950.200437288619,29884.356543181584,7744.392748933046,314384513.03940886
vertical_shake,-1353.5418719211823,9604.41976265671,-16635.0,15297.0,31932.0,94076954.57635468,0.009900990099009901,290.5024630541872,1919.54752564137,-8071.0,4575.0,12646.0,3769054.384236453,0.12871287128712872,-470.45320197044333,1252.0173953083768,-5249.0,1674.0,6923.0,1788873.7733990147,0.16831683168316833,9407.789833584386,16649.52137450203,3335.921638932257,99634882.73399015
vertical_shake,904.9704433497537,8326.667720593614,-12959.0,13023.0,25982.0,70152366.83251232,0.009900990099009901,42.3743842364532,1338.844880309524,-3405.0,3993.0,7398.0,1794301.2019704434,0.1188118811881188,291.8029556650246,1213.2226110778984,-2411.0,2969.0,5380.0,1557058.0689655172,0.10891089108910891,8151.912350391478,13179.972913477479,2655.193238727294,73503726.10344827
vertical_shake,123.57635467980296,10448.557961070263,-17660.0,17300.0,34960.0,109187634.58128078,0.01485148514851485,-6.428571428571429,1560.4792583799117,-4263.0,5328.0,9591.0,2435136.842364532,0.1485148514851485,-273.5960591133005,1514.8695254695342,-3478.0,3029.0,6507.0,2369684.4827586208,0.08415841584158416,9720.720911761477,17663.8755656849,4415.885059877238,113992455.90640394
vertical_shake,-693.1773399014778,16246.147565114225,-25897.0,26421.0,52318.0,264417805.5320197,0.019801980198019802,673.7044334975369,2668.284665379162,-5450.0,6924.0,12374.0,7573620.719211822,0.10891089108910891,-669.4975369458128,1677.8842394306866,-5149.0,3005.0,8154.0,3263522.4729064037,0.11386138613861387,14699.90668577097,26631.92420761219,7692.053831959561,275254948.7241379
vertical_shake,2758.089108910891,11673.856955174726,-19888.0,17844.0,37732.0,143885991.74257424,0.01990049751243781,624.2425742574258,2682.063452260182,-5954.0,6442.0,12396.0,7583143.153465346,0.09950248756218906,-946.2326732673267,1862.1483601394598,-6154.0,2177.0,8331.0,4362952.787128713,0.11442786069651742,11674.54543742156,19949.50149753121,4420.076527928849,155832087.68316832
vertical_shake,-643.5024630541872,13662.403403585662,-22127.0,19135.0,41262.0,187075362.182266,0.01485148514851485,-556.3103448275862,1840.7296414861403,-5875.0,3434.0,9309.0,3697766.8128078817,0.1188118811881188,-50.477832512315274,1459.2043831398714,-3324.0,4035.0,7359.0,2131825.4433497535,0.11386138613861387,12975.656654401533,22215.94089837295,4953.5127763546725,192904954.43842363
vertical_shake,1322.8177339901479,14879.043652105533,-23316.0,22372.0,45688.0,223135786.75862068,0.01485148514851485,-81.70935960591133,2374.645047732455,-6103.0,5113.0,11216.0,5645615.522167488,0.1485148514851485,-408.51724137931035,1764.6889547015337,-5107.0,4518.0,9625.0,3281013.4433497535,0.09405940594059406,14293.464212152545,23577.31971620184,5268.709191068759,232062415.72413793
vertical_shake,611.9901477832512,13074.74860235107,-20388.0,19364.0,39752.0,171323582.95566502,0.01485148514851485,75.78325123152709,3062.309731065844,-8885.0,6224.0,15109.0,9383483.990147782,0.13861386138613863,-574.9802955665025,2251.772720291324,-6731.0,4056.0,10787.0,5401082.724137931,0.09405940594059406,12648.782722902995,20573.784727171616,5110.425158315263,186108149.66995075
vertical_shake,290.9605911330049,14714.889639473862,-22525.0,24845.0,47370.0,216612635.16748768,0.039603960396039604,-121.58620689655173,2523.201480371448,-8586.0,5586.0,14172.0,6381328.916256158,0.10891089108910891,-724.5024630541872,1967.3043279979468,-5490.0,4133.0,9623.0,4395190.137931035,0.07920792079207921,13137.307342507018,24960.17439842919,7402.7231482871275,227389154.2216749
vertical_shake,-398.5221674876847,14140.224398246297,-24228.0,24364.0,48592.0,200104765.9507389,0.019801980198019802,187.5270935960591,2670.6714553956185,-7097.0,6198.0,13295.0,7167652.433497537,0.14356435643564355,-186.48275862068965,1764.1976932686039,-4431.0,4552.0,8983.0,3147169.3201970444,0.10396039603960396,13356.325048427942,24694.092775398734,5659.343504786559,210419587.7044335
vertical_shake,-561.871921182266,14363.405012395158,-24440.0,22610.0,47050.0,206623103.60591134,0.0297029702970297,336.3546798029557,3133.940249903591,-6766.0,8683.0,15449.0,9934715.960591134,0.09405940594059406,50.16748768472906,2244.4805013001,-6698.0,6104.0,12802.0,5040209.497536946,0.1188118811881188,13238.860610674785,24522.637908675322,6806.658416224749,221598029.0640394
vertical_shake,1292.1231527093596,15738.802197762745,-25455.0,24473.0,49928.0,249379476.86206895,0.024752475247524754,-685.9113300492611,4906.955096315922,-12727.0,10436.0,23163.0,24548682.66995074,0.06435643564356436,-357.37931034482756,3099.677338835791,-7430.0,5718.0,13148.0,9735719.57635468,0.04950495049504951,15286.199127485987,26320.56707215861,7070.784634198731,283663879.10837436
vertical_shake,1712.1773399014778,15944.47074808477,-26184.0,26982.0,53166.0,257157698.67980295,0.019801980198019802,-760.7635467980296,2419.3011129506735,-7605.0,4594.0,12199.0,6431779.049261084,0.09900990099009901,-38.11330049261084,3808.1035156856983,-7530.0,9502.0,17032.0,14503105.009852218,0.0594059405940594,14678.336161663108,28428.480877458085,7914.482311821104,278092582.7389163
vertical_shake,1593.665024630542,16125.519208385454,-27618.0,27670.0,55288.0,262572137.9507389,0.019801980198019802,-655.7192118226601,1622.381074140545,-4013.0,3437.0,7450.0,3062088.0344827585,0.10891089108910891,-252.28571428571428,3672.6758499305265,-7918.0,6680.0,14598.0,13552195.980295567,0.054455445544554455,14636.09157598393,28693.70406552629,8060.474263027547,279186421.9655172
vertical_shake,1528.2610837438424,15869.26566587754,-24813.0,29611.0,54424.0,254169174.7142857,0.019801980198019802,-810.1724137931035,2098.0633821443903,-5349.0,4121.0,9470.0,5058249.295566502,0.10396039603960396,-189.49261083743843,3273.432937415735,-7137.0,6628.0,13765.0,10751270.645320198,0.04950495049504951,14344.428858782692,30008.301934631356,8013.492083386308,269978694.6551724
vertical_shake,6279.4607843137255,16243.260122744097,-19479.0,29897.0,49376.0,303275127.15686274,0.019704433497536946,-53.26470588235294,2707.9540154032597,-6667.0,6442.0,13109.0,7335852.0784313725,0.10344827586206896,458.09313725490193,5692.066805285691,-8676.0,12589.0,21265.0,32609473.838235293,0.04433497536945813,16360.011670391132,32415.117136916226,8693.12781559062,343220453.0735294
vertical_shake,826.2610837438424,16613.90070679917,-27745.0,25315.0,53060.0,276704404.07389164,0.019801980198019802,-295.26600985221677,4105.624575008489,-9487.0,9167.0,18654.0,16943335.167487685,0.054455445544554455,11.280788177339902,3045.4327258470944,-7021.0,7594.0,14615.0,9274787.743842365,0.0891089108910891,15563.209453023363,29390.45807741009,7791.600509943131,302922526.9852217
vertical_shake,691.7980295566502,17919.412308207076,-28375.0,24137.0,52512.0,321583921.9852217,0.019801980198019802,-748.2955665024631,3974.0804558149925,-10995.0,5530.0,16525.0,16353261.72413793,0.039603960396039604,455.5960591133005,2791.1382204928154,-5594.0,5565.0,11159.0,7998020.334975369,0.04455445544554455,17158.999567184812,30379.922202007034,7176.624408291584,345935204.04433495
vertical_shake,-682.064039408867,19280.85720583911,-32701.0,27573.0,60274.0,372216665.9458128,0.019801980198019802,-1062.1822660098521,4009.4406918372515,-9383.0,6741.0,16124.0,17203845.827586208,0.04455445544554455,-84.24630541871922,2639.009214442973,-8081.0,5531.0,13612.0,6971467.073891626,0.0594059405940594,17729.45942328324,34139.525392131625,9058.600742136945,396391978.84729064
vertical_shake,282.7586206896552,15081.24816788524,-22420.0,25438.0,47858.0,227523998.73891625,0.019801980198019802,-656.1773399014778,1551.641386784041,-4788.0,3289.0,8077.0,2838159.694581281,0.13366336633663367,488.97536945812806,2990.1889942055845,-5562.0,6540.0,12102.0,9180327.133004926,0.06435643564356436,13867.173364717994,25774.377975035597,6873.426251830902,239542485.56650245
vertical_shake,1185.7832512315272,16293.821410278942,-26684.0,22818.0,49502.0,266894698.06896552,0.01485148514851485,-394.8029556650246,2166.525485745633,-7054.0,4511.0,11565.0,4849702.054187193,0.14356435643564355,407.3645320197044,4229.355851817578,-7888.0,10194.0,18082.0,18053396.78325123,0.04950495049504951,15447.44571253257,27993.359212498952,7153.615719673737,289797796.90640396
vertical_shake,1684.8374384236454,16089.521937139463,-27684.0,26954.0,54638.0,261711393.3596059,0.0297029702970297,-456.45320197044333,1602.0100986524178,-4269.0,4410.0,8679.0,2774785.881773399,0.10396039603960396,163.39408866995075,3384.3474274546265,-7565.0,8081.0,15646.0,11480505.137931034,0.04455445544554455,14198.564533723797,28147.846596143016,8623.656391635228,275966684.37931037
vertical_shake,-1445.7931034482758,14863.21122032025,-26492.0,22950.0,49442.0,223005365.47783253,0.024752475247524754,-381.35960591133005,2699.2310296585874,-8577.0,5295.0,13872.0,7431283.300492611,0.12376237623762376,-398.37931034482756,4881.693983318091,-9430.0,12236.0,21666.0,23989642.22167488,0.024752475247524754,13879.38178252621,28104.974097123806,7860.601270569545,254426291.0
vertical_shake,-513.4117647058823,14606.788740207003,-23896.0,21958.0,45854.0,213621868.94117647,0.019704433497536946,-91.77941176470588,1999.122267045148,-7930.0,4863.0,12793.0,4004913.2990196077,0.16748768472906403,-61.333333333333336,3267.366463158847,-7743.0,6598.0,14341.0,10679445.38235294,0.029556650246305417,13425.866147408986,25036.54466974227,6931.97993465117,228306227.62254903
vertical_shake,-2030.5320197044334,14734.12350500692,-29018.0,27588.0,56606.0,221217455.74384236,0.17326732673267325,-445.5024630541872,2188.5703216825355,-9774.0,5406.0,15180.0,4988312.497536946,0.16831683168316833,-448.73399014778323,3176.402035295578,-10314.0,8224.0,18538.0,10290892.083743842,0.16831683168316833,11024.269588489715,30798.869719520553,10722.039934892242,236496660.32512316
vertical_shake,1501.5686274509803,16691.521904265785,-29707.0,27995.0,57702.0,280861611.8235294,0.029556650246305417,-567.1029411764706,1993.9541423403032,-6661.0,4083.0,10744.0,4297458.867647059,0.14285714285714285,498.90686274509807,4618.035191035163,-9015.0,12899.0,21914.0,21575157.083333332,0.03940886699507389,15519.852713232029,31182.747633908082,8115.934914357919,306734227.7745098
vertical_shake,4027.6995073891626,14674.01823751175,-20563.0,23619.0,44182.0,231549174.55665025,0.019801980198019802,-817.1724137931035,1845.6635462452275,-8152.0,2614.0,10766.0,4074244.6798029556,0.15841584158415842,-534.7635467980296,3485.1465741912884,-8355.0,7874.0,16229.0,12432218.694581281,0.0297029702970297,14345.957198527403,24661.38670067034,6499.934614213754,248055637.93103448
vertical_shake,3298.024630541872,13580.448422785068,-23765.0,23343.0,47108.0,195305545.8275862,0.019801980198019802,-152.05418719211823,1773.052801933168,-4130.0,3699.0,7829.0,3166836.714285714,0.12871287128712872,501.7733990147783,2144.7978346705922,-5091.0,5455.0,10546.0,4851934.295566502,0.10396039603960396,12650.051310002858,24375.088307532344,6580.312963053746,203324316.83743843
vertical_shake,1785.4433497536945,17808.468894185295,-30277.0,26417.0,56694.0,320329372.3103448,0.01485148514851485,-219.30049261083744,2112.936346249042,-6854.0,3296.0,10150.0,4512592.709359606,0.0594059405940594,-404.2512315270936,1788.3529728780986,-4637.0,2780.0,7417.0,3361625.4137931033,0.0891089108910891,16712.17781152924,30323.92713683371,6993.332769812063,328203590.43349755
vertical_shake,891.3546798029556,17245.459134534565,-25447.0,28117.0,53564.0,298200373.92610836,0.01485148514851485,-560.2709359605911,1664.5706470165144,-5019.0,2533.0,7552.0,3084698.960591133,0.08415841584158416,-390.2610837438424,2052.211654697839,-5641.0,3765.0,9406.0,4363876.389162562,0.07920792079207921,15936.661303870715,28230.875526628643,7188.3082684017,305648949.2758621
vertical_shake,2023.1078431372548,15318.312076424174,-25848.0,22746.0,48594.0,238743650.21568626,0.014778325123152709,78.51960784313725,1556.8826238729412,-4899.0,2554.0,7453.0,2430048.8333333335,0.059113300492610835,110.94607843137256,1439.4527255360802,-4298.0,3436.0,7734.0,2084333.181372549,0.11822660098522167,14303.006391108675,25952.882864915027,6219.488757630843,243258032.23039216
vertical_shake,3154.35960591133,16118.845145706771,-24793.0,26217.0,51010.0,269767153.3546798,0.01485148514851485,111.76354679802955,1267.034827632891,-3371.0,4145.0,7516.0,1617868.3448275863,0.18316831683168316,-539.7044334975369,2101.9834970808038,-5456.0,3785.0,9241.0,4709615.497536946,0.04950495049504951,15244.351857077267,26237.002153447334,6610.928350441338,276094637.1970443
